redeID;lastName;politicianID;date;target;m_sent;m_senti;source;school;color;id
580515;Kuhn;11002710;1998-02-05;Marx;Ich erinnere nur an die Entwicklungsphilosophie des Kapitalismus von Marx. ( { 8 } ) - Sie wissen das sicher noch viel besser als ich . - Da wurde verkündet , die Monopolisierung der Wirtschaft werde weiter voranschreiten , die Großen würden die Kleinen fressen.;1;CDU/CSU;Marxismus;red;2787
580515;Kuhn;11002710;1998-02-05;Marx;"Ich sage Ihnen nur eines : Marx ist tot ; der Mittelstand lebt.";-1;CDU/CSU;Marxismus;red;2788
580956;Schmidt;11002003;1998-02-12;Friedman;"Wer beispielsweise in der „ New York Times "" von gestern den Artikel von Herrn Friedman gelesen oder gehört hat , was am Wochenende am Rande der Wehrkundetagung in München von amerikanischen Politikern gesagt worden ist , der merkt , daß es hier ein Problem gibt.";0;CDU/CSU;Chicago School;cyan;2789
581418;Blüm;11000204;1998-03-04;Marx;( { 4 } ) - Ich habe den Marx sehr gut gelesen.;1;not found;Marxismus;red;2790
581659;Vollmer;11002391;1998-03-05;Marx;"( { 0 } ) Endgültiges Ergebnis Abgegebene Stimmen : 652 ; davon ja : 328 nein : 322 enthalten : 2 Ja CDU / CSU Heinz Schemken * ) SPD Brigitte Adler Gerd Andres Robert Antretter Hermann Bachmaier Ernst Bahr Doris Barnett Klaus Barthel Ingrid Becker-Inglau Wolfgang Behrendt Hans Berger Hans-Werner Bertl Friedhelm Julius Beucher Rudolf Bindig Lilo Blunck Anni Brandt-Elsweier Tilo Braune Dr. Eberhard Brecht Edelgard Bulmahn Ursula Burchardt Dr. Michael Bürsch Hans Martin Bury Hans Büttner ( { 1 } ) Marion Caspers-Merk Wolf-Michael Catenhusen Peter Conradi Dr. Herta Däubler-Gmelin Christel Deichmann Karl Diller Dr. Marliese Dobberthien Peter Dreßen Freimut Duve Ludwig Eich Peter Enders Gernot Erler Petra Ernstberger Annette Faße Elke Ferner Lothar Fischer ( { 2 } ) Gabriele Fograscher Iris Follak Eva Folta Norbert Formanski Dagmar Freitag Anke Fuchs ( { 3 } ) Katrin Fuchs ( { 4 } ) Arne Fuhrmann Monika Ganseforth Konrad Gilges Iris Gleicke Günter Gloser Uwe Göllner Günter Graf ( { 5 } ) Angelika Graf ( { 6 } ) * ) Siehe Anlage 8 Dieter Grasedieck Achim Großmann Karl Hermann Haack ( { 7 } ) Hans-Joachim Hacker Klaus Hagemann Manfred Hampel Christel Hanewinckel Alfred Hartenbach Dr. Liesel Hartenstein Klaus Hasenfratz Dr. Ingomar Hauchler Dieter Heistermann Reinhold Hemker Rolf Hempelmann Dr. Barbara Hendricks Monika Heubaum Uwe Hiksch Reinhold Hiller ( { 8 } ) Stephan Hilsberg Gerd Höfer Jelena Hoffmann ( { 9 } ) Frank Hofmann ( { 10 } ) Ingrid Holzhüter Erwin Horn Eike Hovermann Lothar Ibrügger Wolfgang Ilte Barbara Imhof Brunhilde Irber Gabriele Iwersen Renate Jäger Jann-Peter Janssen Ilse Janz Dr. Uwe Jens Volker Jung ( { 11 } ) Sabine Kaspereit Susanne Kastner Ernst Kastning Hans-Peter Kemper Klaus Kirschner Marianne Klappert Siegrun Klemmer Hans-Ulrich Klose Dr. Hans-Hinrich Knaape Walter Kolbow Fritz Rudolf Körper Nicolette Kressl Volker Kröning Thomas Krüger Horst Kubatschka Eckart Kuhlwein Helga Kühn-Mengel Konrad Kunick Dr. Uwe Küster Werner Labsch Brigitte Lange Detlev von Larcher Waltraud Lehn Robert Leidinger Klaus Lennartz Dr. Elke Leonhard Christa Lörcher Erika Lotz Dr. Christine Lucyga Dieter Maaß ( { 12 } ) Winfried Mante Dorle Marx Ulrike Mascher Christoph Matschie Heide Mattischeck Markus Meckel Ulrike Mehl Herbert Meißner Angelika Mertens Dr. Jürgen Meyer ( { 13 } ) Vizepräsidentin Dr. Antje Vollmer Ursula Mogg Siegmar Mosdorf Michael Müller ( { 14 } ) Jutta Müller ( { 15 } ) Christian Müller ( { 16 } ) Volker Neumann ( { 17 } ) Gerhard Neumann ( { 18 } ) Dr. Rolf Niese Doris Odendahl Günter Oesinghaus Leyla Onur Manfred Opel Adolf Ostertag Kurt Palis Albrecht Papenroth Dr. Willfried Penner Dr. Martin Pfaff Georg Pfannenstein Joachim Poß Rudolf Purps Hermann Rappe ( { 19 } ) Karin Rehbock-Zureich Margot von Renesse Renate Rennebach Otto Reschke Bernd Reuter Dr. Edelbert Richter Günter Rixe Reinhold Robbe Gerhard Rübenkönig Marlene Rupprecht Dr. Hansjörg Schäfer Gudrun Schaich-Walch Dieter Schanz Rudolf Scharping Bernd Scheelen Dr. Hermann Scheer Siegfried Scheffler Horst Schild Otto Schily Günter Schluckebier Horst Schmidbauer ( { 20 } ) Ulla Schmidt ( { 21 } ) Dagmar Schmidt ( { 22 } ) Wilhelm Schmidt ( { 23 } ) Regina Schmidt-Zadel Heinz Schmitt ( { 24 } ) Dr. Emil Schnell Walter Schöler Ottmar Schreiner Gisela Schröter Dr. Mathias Schubert Richard Schuhmann ( { 25 } ) Brigitte Schulte ( { 26 } ) Reinhard Schultz ( { 27 } ) Volkmar Schultz ( { 28 } ) Dr. R. Werner Schuster Dietmar Schütz ( { 29 } ) Dr. Angelica Schwall-Düren Ernst Schwanhold Rolf Schwanitz Bodo Seidenthal Lisa Seuster Horst Sielaff Erika Simm Johannes Singer Dr. Sigrid Skarpelis-Sperk Dr. Cornelie Sonntag-Wolgast Wieland Sorge Wolfgang Spanier Dr. Dietrich Sperling Jörg-Otto Spiller Antje-Marie Steen Ludwig Stiegler Dr. Peter Struck Joachim Tappe Jörg Tauss Dr. Bodo Teichmann Margitta Terborg Dr. Gerald Thalheim Wolfgang Thierse Franz Thönnes Adelheid Tröscher Hans-Eberhard Urbaniak Ute Vogt ( { 30 } ) Karsten D. Voigt ( { 31 } ) Josef Vosen Hans Georg Wagner Hans Wallow Dr. Konstanze Wegner Wolfgang Weiermann Reinhard Weis ( { 32 } ) Matthias Weisheit Gunter Weißgerber Gert Weisskirchen ( { 33 } ) Jochen Welt Hildegard Wester Lydia Westrich Inge Wettig-Danielmeier Helmut Wieczorek ( { 34 } ) Heidemarie Wieczorek-Zeul Dieter Wiefelspütz Berthold Wittich Dr. Wolfgang Wodarg Verena Wohlleben Hanna Wolf ( { 35 } ) Heidi Wright Uta Zapf Dr. Christoph Zöpel Peter Zumkley BÜNDNIS 90 / DIE GRÜNEN Gila Altmann ( { 36 } ) Elisabeth Altmann ( { 37 } ) Marieluise Beck ( { 38 } ) Volker Beck ( { 39 } ) Angelika Beer Matthias Berninger Annelie Buntenbach Amke Dietert-Scheuer Franziska Eichstädt-Bohlig Dr. Uschi Eid Andrea Fischer ( { 40 } ) Joseph Fischer ( { 41 } ) Rita Grießhaber Gerald Häfner Antje Hermenau Kristin Heyne Ulrike Höfken Michaele Hustedt Dr. Manuel Kiper Monika Knoche Dr. Angelika Köster-Loßack Steffi Lemke Dr. Helmut Lippelt Oswald Metzger Kerstin Müller ( { 42 } ) Winfried Nachtwei Christa Nickels Egbert Nitsch ( { 43 } ) Cern Özdemir Gerd Poppe Simone Probst Dr. Jürgen Rochlitz Halo Saibold Christine Scheel Irmingard Schewe-Gerigk Rezzo Schlauch Albert Schmidt ( { 44 } ) Wolfgang Schmitt ( { 45 } ) Ursula Schönberger Waltraud Schoppe Werner Schulz ( { 46 } ) Marina Steindor Christian Sterzing Manfred Such Dr. Antje Vollmer Ludger Volmer Helmut Wilhelm ( { 47 } ) Margareta Wolf ( { 48 } ) F. D. P. Gisela Frick Hans-Dietrich Genscher Dr. Burkhard Hirsch Jürgen Koppelin Dr. Otto Graf Lambsdorff Sabine LeutheusserSchnarrenberger Jürgen W. Möllemann Dr. Irmgard Schwaetzer Dr. Max Stadler PDS Wolfgang Bierstedt Petra Bläss Maritta Böttcher Eva Bulling-Schröter Heinrich Graf von Einsiedel Dr. Ludwig Elm Dr. Ruth Fuchs Andrea Gysi Dr. Gregor Gysi Hanns-Peter Hartmann Dr. Barbara Höll Dr. Willibald Jacob Gerhard Jüttemann Dr. Heidi Knake-Werner Rolf Kutzmutz Dr. Christa Luft Heidemarie Lüth Dr. Günther Maleuda Manfred Müller ( { 49 } ) Rosel Neuhäuser Dr. Uwe-Jens Rössel Christina Schenk Steffen Tippach Klaus-Jürgen Warnick Dr. Winfried Wolf Gerhard Zwerenz Fraktionslos Kurt Neumann ( { 50 } ) Nein CDU / CSU Ulrich Adam Peter Altmaier Anneliese Augustin Jürgen Augustinowitz Dietrich Austermann Heinz-Günter Bargfrede Franz Peter Basten Dr. Wolf Bauer Brigitte Baumeister Meinrad Belle Dr. Sabine Bergmann-Pohl Hans-Dirk Bierling Dr. Joseph-Theodor Blank Renate Blank Dr. Heribert Blens Peter Bleser Dr. Norbert Blüm Friedrich Bohl Dr. Maria Böhmer Jochen Borchert Wolfgang Börnsen ( { 51 } ) Wolfgang Bosbach Dr. Wolfgang Bötsch Klaus Brähmig Rudolf Braun ( { 52 } ) Paul Breuer Monika Brudlewsky Georg Brunnhuber Klaus Bühler ( { 53 } ) Hartmut Büttner ( { 54 } ) Dankward Buwitt Manfred Carstens ( { 55 } ) Peter Harry Carstensen ( { 56 } ) Wolfgang Dehnel Hubert Deittert Albert Deß Renate Diemers Wilhelm Dietzel Werner Dörflinger Hansjürgen Doss Dr. Alfred Dregger Maria Eichhorn Wolfgang Engelmann Rainer Eppelmann Heinz Dieter Eßmann Horst Eylmann Use Falk Jochen Feilcke Ulf Fink Dirk Fischer ( { 57 } ) Klaus Francke ( { 58 } ) Herbert Frankenhauser Dr. Gerhard Friedrich Erich G. Fritz Hans-Joachim Fuchtel Michaela Geiger Norbert Geis Dr. Heiner Geißler Michael Glos Wilma Glücklich Dr. Reinhard Göhner Peter Götz Dr. Wolfgang Götzer Joachim Gres Kurt-Dieter Grill Wolfgang Gröbl Hermann Gröhe Claus-Peter Grotz Manfred Grund Horst Günther ( { 59 } ) Carl-Detlev Freiherr von Hammerstein Gottfried Haschke ( { 60 } ) Gerda Hasselfeldt Otto Hauser ( { 61 } ) Vizepräsidentin Dr. Antje Vollmer Hansgeorg Hauser ( { 62 } ) Klaus-Jürgen Hedrich Helmut Heiderich Manfred Heise Detlef Helling Dr. Renate Hellwig Ernst Hinsken Peter Hintze Josef Hollerith Elke Holzapfel Dr. Karl-Heinz Hornhues Siegfried Hornung Joachim Hörster Hubert Hüppe Susanne Jaffke Georg Janovsky Helmut Jawurek Dr. Dionys Jobst Dr. - Ing. Rainer Jork Michael Jung ( { 63 } ) Ulrich Junghanns Dr. Egon Jüttner Dr. Harald Kahl Bartholomäus Kalb Steffen Kampeter Dr. - Ing. Dietmar Kansy Manfred Kanther Irmgard Karwatzki Volker Kauder Peter Keller Eckart von Klaeden Dr. Bernd Klaußner Ulrich Klinkert Dr. Helmut Kohl Hans-Ulrich Köhler ( { 64 } ) Manfred Kolbe Norbert Königshofen Eva-Maria Kors Hartmut Koschyk Manfred Koslowski Thomas Kossendey Annegret KrampKarrenbauer Rudolf Kraus Wolfgang Krause ( { 65 } ) Andreas Krautscheid Arnulf Kriedner Dr. - Ing. Paul Krüger Reiner Krziskewitz Werner Kuhn Dr. Karl A. Lamers ( { 66 } ) Karl Lamers Dr. Norbert Lammert Helmut Lamp Armin Laschet Herbert Lattmann Dr. Paul Laufs Karl-Josef Laumann Vera Lengsfeld Werner Lensing Christian Lenzer Peter Letzgus Editha Limbach Walter Link ( { 67 } ) Eduard Lintner ( { 68 } ) Dr. Manfred Lischewski Wolfgang Lohmann ( { 69 } ) Julius Louven Sigrun Löwisch Heinrich Lummer Dr. Michael Luther Erich Maaß ( { 70 } ) Dr. Dietrich Mahlo Erwin Marschewski Günter Marten Dr. Martin Mayer ( { 71 } ) Wolfgang Meckelburg Rudolf Meinl Dr. Michael Meister Dr. Angela Merkel Friedrich Merz Rudolf Meyer ( { 72 } ) Hans Michelbach Meinolf Michels Dr. Gerd Müller Elmar Müller ( { 73 } ) Engelbert Nelle Bernd Neumann ( { 74 } ) Johannes Nitsch Dr. Rolf Olderog Friedhelm Ost Eduard Oswald Norbert Otto ( { 75 } ) Dr. Gerhard Päselt Dr. Peter Paziorek Hans-Wilhelm Pesch Ulrich Petzold Anton Pfeifer Angelika Pfeiffer Dr. Gero Pfennig Dr. Friedbert Pflüger Beatrix Philipp Dr. Winfried Pinger Ronald Pofalla Dr. Hermann Pohler Ruprecht Polenz Marlies Pretzlaff Dr. Albert Probst Dr. Bernd Protzner Dieter Pützhofen Thomas Rachel Hans Raidel Dr. Peter Ramsauer Rolf Rau Helmut Rauber Peter Rauen Otto Regenspurger Christa Reichard ( { 76 } ) Klaus Dieter Reichardt ( { 77 } ) Dr. Bertold Reinartz Erika Reinhardt Hans-Peter Repnik Roland Richter Dr. Norbert Rieder Dr. Erich Riedl ( { 78 } ) Klaus Riegert Dr. Heinz Riesenhuber Franz Romer Hannelore Rönsch ( { 79 } ) Heinrich-Wilhelm Ronsöhr Dr. Klaus Rose Kurt J. Rossmanith Adolf Roth ( { 80 } ) Norbert Röttgen Dr. Christian Ruck Volker Rühe Dr. Jürgen Rüttgers Roland Sauer ( { 81 } ) Ortrun Schätzle Dr. Wolfgang Schäuble Hartmut Schauerte Karl-Heinz Scherhag Gerhard Scheu Norbert Schindler Dietmar Schlee Ulrich Schmalz Bernd Schmidbauer Christian Schmidt ( { 82 } ) Dr. - Ing. Joachim Schmidt ( { 83 } ) Andreas Schmidt ( { 84 } ) Hans-Otto Schmiedeberg Hans Peter Schmitz ( { 85 } ) Michael von Schmude Birgit Schnieber-Jastram Dr. Andreas Schockenhoff Dr. Rupert Scholz Reinhard Freiherr von Schorlemer Wolfgang Schulhoff Dr. Dieter Schulte ( { 86 } ) Gerhard Schulz ( { 87 } ) Frederick Schulze ( { 88 } ) Diethard Schütze ( { 89 } ) Clemens Schwalbe Dr. Christian SchwarzSchilling Wilhelm Josef Sebastian Horst Seehofer Marion Seib Wilfried Seibel Heinz-Georg Seiffert Rudolf Seiters Johannes Selle Bernd Siebert Jürgen Sikora Johannes Singhammer Bärbel Sothmann Margarete Späte Carl-Dieter Spranger Wolfgang Steiger Erika Steinbach Dr. Wolfgang Freiherr von Stetten Dr. Gerhard Stoltenberg Andreas Storm Max Straubinger Matthäus Strebl Michael Stübgen Egon Susset Dr. Rita Süssmuth Michael Teiser Dr. Susanne Tiemann Gottfried Tröger Dr. Klaus-Dieter Uelhoff Gunnar Uldall Wolfgang Vogt ( { 90 } ) Dr. Horst Waffenschmidt Alois Graf von Waldburg-Zeil Dr. Jürgen Warnke Kersten Wetzel Hans-Otto Wilhelm ( { 91 } ) Gert Willner Bernd Wilz Willy Wimmer ( { 92 } ) Matthias Wissmann Dr. Fritz Wittmann Dagmar Wöhrl Michael Wonneberger Elke Wülfing Peter Kurt Würzbach Cornelia Yzer Wolfgang Zeitlmann Benno Zierer Wolfgang Zöller F. D. P. Ina Albowitz Dr. Gisela Babel Hildebrecht Braun ( { 93 } ) Günther Bredehorn Jörg van Essen Paul K. Friedhoff Horst Friedrich Rainer Funke Dr. Wolfgang Gerhardt Joachim Günther ( { 94 } ) Dr. Karlheinz Guttmacher Dr. Helmut Haussmann Ulrich Heinrich Walter Hirche Birgit Homburger Ulrich Irmer Detlef Kleinert ( { 95 } ) Roland Kohn Dr. Heinrich L. Kolb Dr. - Ing. Karl-Hans Laermann Uwe Lühr Günther Friedrich Nolting Dr. Rainer Ortleb Lisa Peters Dr. Günter Rexrodt Cornelia Schmalz-Jacobsen Dr. Edzard Schmidt-Jortzig Dr. Hermann Otto Solms Carl-Ludwig Thiele Dr. Dieter Thomae Dr. Wolfgang Weng ( { 96 } ) Dr. Guido Westerwelle PDS Enthalten F. D. P. Jürgen Türk PDS Ulla Jelpke Entschuldigt wegen Übernahme einer Verpflichtung im Rahmen ihrer Mitgliedschaft in den Parlamentarischen Versammlungen des Europarates und der WEU , der NAC oder der IPU Abgeordnete ( { 97 } ) Fischer ( { 98 } ) , Leni , CDU / CSU Schloten , Dieter , SPD Vizepräsidentin Dr. Antje Vollmer Wir fahren jetzt mit der Debatte fort , und ich rufe als nächsten Redner den Abgeordneten Dr. Gerhard Friedrich auf.";1;not found;Marxismus;red;2791
581755;Heuer;11000891;1998-03-05;Marx;Wer einmal Karl Marx oder später Max Weber oder heute Bourdieu gelesen hat , weiß darüber auch einiges zu sagen.;0;PDS;Marxismus;red;2792
581915;pflüger;11001710;1998-03-26;Lenin;( { 2 } ) Wir erinnern uns an Lech Walesa auf der Lenin-Werft in Danzig , an Geremek , an Mazowiecki , an die großartigen Leute der Solidarnosz , die aufgestanden sind und denen wir in Deutschland unsere Wiedervereinigung und die Europäer auf dem ganzen Kontinent ihre Freiheit verdanken.;1;CDU/CSU;Leninismus;red;2793
582758;Blüm;11000204;1998-04-02;Marx;Ludwig Erhard und Karl Marx hatten ein gemeinsames Ziel : klassenlose Gesellschaft.;1;not found;Marxismus;red;2794
582758;Blüm;11000204;1998-04-02;Marx;( { 6 } ) - Aber das Modell von Ludwig Erhard hat jedenfalls den Wettbewerb mit dem von Karl Marx nun wirklich gewonnen.;0;not found;Marxismus;red;2795
583268;Schäuble;11001938;1998-04-23;Marx;( { 17 } ) Dieser Prozeß der Globalisierung , der übrigens nicht neu ist - Karl Marx hat ihn schon im 19. Jahrhundert vorhergesagt ( { 18 } ) - ja , natürlich - , führt dazu , daß Entfernungen eine immer geringere Bedeutung spielen.;-1;CDU/CSU;Marxismus;red;2796
583788;Wolf;11002830;1998-04-29;Marx;"Karl Marx , der übrigens in diesem Zusammenhang ab und zu auch einmal von Herrn Schröder mit diesem Zitat angeführt wird , hat in seiner Kritik des „ Gothaer Programms "" geschrieben , daß die Anwendung von gleichem Recht bei ungleichen Bedingungen die Starken noch stärker macht und im Grunde ungleiches Recht noch verstärkt.";1;PDS;Marxismus;red;2797
583849;Blüm;11000204;1998-04-30;Marx;Karl Marx hat den Arbeitsvertrag als Tauschvertrag attackiert , der die Arbeit zur Ware degradiert.;-1;not found;Marxismus;red;2798
583849;Blüm;11000204;1998-04-30;Marx;Das ist die Überwindung dessen , was Karl Marx attackiert hat.;-1;not found;Marxismus;red;2799
583849;Blüm;11000204;1998-04-30;Marx;Karl Marx hat die klassenlose Gesellschaft verkündet , Ludwig Erhard hat die klassenlose Gesellschaft zum Ziel erklärt.;1;not found;Marxismus;red;2800
583849;Blüm;11000204;1998-04-30;Marx;Die klassenlose Gesellschaft nach Karl Marx bedeutet : Keiner hat Eigentum.;1;not found;Marxismus;red;2801
584398;Lambsdorff;11001272;1998-05-07;Eucken;Walter Eucken , Ludwig Erhard , Franz Böhm und viele andere wußten nur zu gut , daß Wettbewerbspolitik einen handlungsfähigen , wachsamen und entscheidungsfreudigen Staat braucht.;1;FDP;Ordoliberalismus;blue;2802
584535;Höll;11000921;1998-05-07;Marx;Marx hat schon vor einiger Zeit richtig geschrieben : Das Kapital ist bei Strafe seines Unterganges verpflichtet , schnell den höchstmöglichen Profit zu suchen . - Derzeit ist es so , daß der Profit wesentlich schneller und besser durch kurzfristige Devisenumsätze zu realisieren ist , als wenn in Anlagen langfristig investiert wird , wodurch auch Arbeitsplätze geschaffen werden könnten.;1;PDS;Marxismus;red;2803
584694;lengsfeld;11002721;1998-05-27;Marx;Karl Marx und Friedrich Engels hatten im Februar 1848 das Kommunistische Manifest herausgegeben.;0;CDU/CSU;Marxismus;red;2804
584694;lengsfeld;11002721;1998-05-27;Engels;Karl Marx und Friedrich Engels hatten im Februar 1848 das Kommunistische Manifest herausgegeben.;0;CDU/CSU;Marxismus;red;2805
584694;lengsfeld;11002721;1998-05-27;Marx;Marx hatte seine Genossen aufgefordert , die bürgerliche Revolution zu unterstützen , aber gleichzeitig angekündigt , daß die bürgerliche Verfassung überwunden werden müsse , um die Diktatur des Proletariats zu errichten.;1;CDU/CSU;Marxismus;red;2806
584698;duve;11000425;1998-05-27;Marx;"Karl Marx hat dazu sein europäisches Manifest geschrieben , seine - so wird es heute von manchen amerikanischen Philosophen gesehen -vorausgedachte , auf Europa zielende Beschreibung der politischen Wirkung der ökonomischen Globalisierung . - Ich kann das nicht ganz teilen ; aber dies ist ein hübscher Gedanke , der neuerdings Marx zugedacht wird.";1;SPD;Marxismus;red;2807
584698;duve;11000425;1998-05-27;Marx;"Karl Marx hat dazu sein europäisches Manifest geschrieben , seine - so wird es heute von manchen amerikanischen Philosophen gesehen -vorausgedachte , auf Europa zielende Beschreibung der politischen Wirkung der ökonomischen Globalisierung . - Ich kann das nicht ganz teilen ; aber dies ist ein hübscher Gedanke , der neuerdings Marx zugedacht wird.";1;SPD;Marxismus;red;2808
584711;schulz;11002108;1998-05-27;Marx;"Das Jahr 1848 war auch das Jahr zweier Gesellschaftsentwürfe : das des „ Kommunistischen Manifests "" , das Marx und Engels im Februar 1848 vorgelegt hatten , und das der „ Demokratischen Bürgergesellschaft "".";0;Grüne;Marxismus;red;2809
584711;schulz;11002108;1998-05-27;Engels;"Das Jahr 1848 war auch das Jahr zweier Gesellschaftsentwürfe : das des „ Kommunistischen Manifests "" , das Marx und Engels im Februar 1848 vorgelegt hatten , und das der „ Demokratischen Bürgergesellschaft "".";0;Grüne;Marxismus;red;2810
584711;schulz;11002108;1998-05-27;Marx;"Schon Karl Marx und Georg Herwegh haben mit intellektuellem Hochmut die Paulskirchen-Versammlung als „ Schwatzbude "" bezeichnet.";0;Grüne;Marxismus;red;2811
584715;heuer;11000891;1998-05-27;Marx;"Den letzten Anstoß gab „ das Schmettern des gallischen Hahnes "" , wie Karl Marx es formulierte , die Pariser Februarrevolution , der Sieg der Republik in Frankreich.";0;PDS;Marxismus;red;2812
